location_id,sex_id,age_group_id,year_id,outpatient_visits_per_cap_mean,outpatient_visits_per_cap_95_upper,outpatient_visits_per_cap_95_lower
6,1,5,1990,3.038143,3.53659126,2.565928339
6,2,5,1990,3.090538,3.51313331,2.674745496
6,1,5,1991,2.718435972,3.1285947339999995,2.324144824
6,2,5,1991,2.7837266689999995,3.154458229,2.434045193
6,1,5,1992,2.428438116,2.786512951,2.09846162
6,2,5,1992,2.501999128,2.818584694,2.202940969
6,1,5,1993,2.191896124,2.497797087,1.904991791
6,2,5,1993,2.269616152,2.564741368,2.010937266
6,1,5,1994,2.032556688,2.306411144,1.776651444
6,2,5,1994,2.110838518,2.385474653,1.869863031
6,1,5,1995,1.9741665,2.239222464,1.730153761
6,2,5,1995,2.049927,2.317762585,1.807013548
6,1,5,1996,1.97772582,2.242819394,1.7347885159999998
6,2,5,1996,2.046439305,2.318318283,1.801263751
6,1,5,1997,1.987825701,2.254722585,1.740284032
6,2,5,1997,2.043766957,2.320229729,1.7971555380000002
6,1,5,1998,2.003599022,2.273445607,1.752421148
6,2,5,1998,2.041921455,2.322991493,1.797794757
6,1,5,1999,2.024178661,2.302127354,1.7606765640000002
6,2,5,1999,2.040914303,2.326951825,1.793651429
6,1,5,2000,2.0486975,2.336794941,1.773517547
6,2,5,2000,2.040757,2.331983285,1.791611818
6,1,5,2001,2.106632404,2.409375711,1.822952111
6,2,5,2001,2.083775949,2.385565745,1.829397833
6,1,5,2002,2.212773034,2.5443405180000003,1.914941305
6,2,5,2002,2.192502539,2.517605696,1.918669914
6,1,5,2003,2.344221462,2.709258471,2.027856159
6,2,5,2003,2.337255755,2.693679235,2.035920763
6,1,5,2004,2.47807976,2.876330577,2.137460033
6,2,5,2004,2.48835458,2.879867432,2.156364108
6,1,5,2005,2.59145,3.027503171,2.221690883
6,2,5,2005,2.616118,3.034979433,2.260248902
6,1,5,2006,2.675377506,3.133774379,2.289045636
6,2,5,2006,2.71131719,3.1507775610000004,2.340463583
6,1,5,2007,2.7456979360000004,3.224509116,2.345338401
6,2,5,2007,2.793999496,3.255247386,2.403198351
6,1,5,2008,2.816698864,3.3151704,2.38775953
6,2,5,2008,2.878398157,3.351950045,2.471523465
6,1,5,2009,2.9026678610000003,3.427605877,2.454232201
6,2,5,2009,2.978746412,3.465299619,2.549531042
6,1,5,2010,3.0178925,3.5784223710000003,2.553360984
6,2,5,2010,3.1092775,3.629403862,2.656800313
6,1,5,2011,3.1987312610000003,3.77296672,2.708592913
6,2,5,2011,3.299718964,3.840570094,2.823731673
6,1,5,2012,3.4640267,4.042037689,2.943218869
6,2,5,2012,3.563775993,4.157188468,3.071600526
6,1,5,2013,3.801792505,4.3945617010000015,3.261266964
6,2,5,2013,3.891648301,4.503780115,3.377978604
6,1,5,2014,4.200042365,4.8346820930000005,3.625544093
6,2,5,2014,4.273535597,4.898770842,3.757383044
6,1,5,2015,4.646789967,5.319317837,4.057024621
6,2,5,2015,4.699637593,5.352244194,4.153948245
6,1,5,2016,5.130049,5.838138671,4.5093916510000005
6,2,5,2016,5.160154,5.830412735,4.575876987
62,1,5,1990,10.506016,12.92125,8.5381
62,2,5,1990,9.018235,10.39,7.498925
62,1,5,1991,10.44374614,12.65554544,8.55424504
62,2,5,1991,9.029313646,10.271498199999998,7.622463482000001
62,1,5,1992,10.40506715,12.47805304,8.5752162
62,2,5,1992,9.059390238999999,10.24986373,7.7783473060000015
62,1,5,1993,10.38439028,12.4529112,8.61795744
62,2,5,1993,9.105336009,10.33899216,7.934735803
62,1,5,1994,10.37612681,12.4500158,8.57077246
62,2,5,1994,9.164022186,10.41114426,8.065269713
62,1,5,1995,10.374688,12.545375,8.4023
62,2,5,1995,9.23232,10.500875,8.2018625
62,1,5,1996,10.45462879,12.52800621,8.664191623999999
62,2,5,1996,9.425060135,10.52076966,8.545979842000001
62,1,5,1997,10.65235974,12.55888655,8.931367055
62,2,5,1997,9.796188094,10.80392928,9.030131257
62,1,5,1998,10.9050756,12.7555369,9.249996166
62,2,5,1998,10.25124734,11.18419327,9.534224883
62,1,5,1999,11.14997111,12.93174519,9.563032313999999
62,2,5,1999,10.69578132,11.7495378,9.948764889
62,1,5,2000,11.324241,13.11525,9.6122
62,2,5,2000,11.0353335,12.280125,10.179825
62,1,5,2001,11.44451483,13.07273083,9.813761181
62,2,5,2001,11.30375515,12.39144897,10.45839962
62,1,5,2002,11.56072067,13.10866547,10.03580775
62,2,5,2002,11.57423803,12.62726196,10.68861576
62,1,5,2003,11.66000099,13.18063036,10.14871081
62,2,5,2003,11.81133633,12.91040114,10.82343803
62,1,5,2004,11.72949827,13.29240051,10.21837038
62,2,5,2004,11.97960425,13.17662854,10.78806339
62,1,5,2005,11.756355,13.380125,10.1917
62,2,5,2005,12.043596,13.355,10.689625
62,1,5,2006,11.74597156,13.2747728,10.24730395
62,2,5,2006,12.01268685,13.251989000000002,10.85350644
62,1,5,2007,11.71941436,13.253821599999998,10.29090751
62,2,5,2007,11.93892617,13.11575681,10.89289668
62,1,5,2008,11.68732493,13.1683228,10.30020622
62,2,5,2008,11.85087926,13.0829712,10.7818894
62,1,5,2009,11.66034481,13.1438268,10.30932937
62,2,5,2009,11.77711144,13.09247556,10.67328056
62,1,5,2010,11.6491155,13.255,10.222925
62,2,5,2010,11.746188,13.26025,10.52475
62,1,5,2011,11.65173546,13.14592335,10.26275351
62,2,5,2011,11.75993828,13.14884158,10.6601995
62,1,5,2012,11.65960627,13.11766044,10.31757301
62,2,5,2012,11.80074601,13.07478788,10.72365818
62,1,5,2013,11.67332422,13.11784389,10.34944672
62,2,5,2013,11.86800813,13.11676321,10.85891906
62,1,5,2014,11.69348556,13.18213187,10.33004373
62,2,5,2014,11.96112155,13.16556552,10.99748753
62,1,5,2015,11.72068656,13.20642874,10.30852887
62,2,5,2015,12.0794832,13.28714988,11.08228622
62,1,5,2016,11.7555235,13.280125,10.2941
62,2,5,2016,12.22249,13.4755,11.135
68,1,5,1990,14.2271245,18.676125,11.289625
68,2,5,1990,15.32054,18.09025,12.147875
68,1,5,1991,14.20109729,18.5235148,11.3676196
68,2,5,1991,15.62341208,18.5227022,12.753523199999998
68,1,5,1992,14.18635538,18.292371600000006,11.45700908
68,2,5,1992,15.82056584,18.6166766,13.1652104
68,1,5,1993,14.18054518,18.1612098,11.4289536
68,2,5,1993,15.93406856,18.7286758,13.4125468
68,1,5,1994,14.18131309,18.268612,11.2933776
68,2,5,1994,15.98598752,19.1730414,13.3197362
68,1,5,1995,14.1863055,18.431125,11.12195
68,2,5,1995,15.99839,19.48175,12.994875
68,1,5,1996,14.24996074,18.3014888,11.40378558
68,2,5,1996,15.83399384,18.97386108,13.172127
68,1,5,1997,14.3974057,18.3680442,11.63813865
68,2,5,1997,15.43837573,18.10529291,13.0937154
68,1,5,1998,14.58231965,18.45578719,11.75519341
68,2,5,1998,14.95789119,17.47075468,12.8411964
68,1,5,1999,14.75838182,18.545839800000003,11.72326689
68,2,5,1999,14.53889577,17.12014455,12.4619946
68,1,5,2000,14.8792715,18.801125,11.709625
68,2,5,2000,14.327745000000002,17.03525,12.089625
68,1,5,2001,14.93512284,18.133586,12.35530245
68,2,5,2001,14.29916143,16.47450374,12.63734082
68,1,5,2002,14.96473926,17.4160698,12.72050145
68,2,5,2002,14.32401601,16.00835481,12.96703188
68,1,5,2003,14.99480385,16.9796298,13.13921806
68,2,5,2003,14.39288688,15.67616873,13.17261701
68,1,5,2004,15.05199973,16.6116864,13.48762374
68,2,5,2004,14.49635216,15.47249201,13.43814031
68,1,5,2005,15.16301,16.630375,13.764875
68,2,5,2005,14.62499,15.50025,13.675
68,1,5,2006,15.37115822,16.55047613,14.2433987
68,2,5,2006,14.85850146,15.54380462,14.15109843
68,1,5,2007,15.66953344,16.72218797,14.70857034
68,2,5,2007,15.23227118,15.84805544,14.59347379
68,1,5,2008,16.00946706,17.05032935,15.10851553
68,2,5,2008,15.67040268,16.27659654,15.04312525
68,1,5,2009,16.34229045,17.38551977,15.35876797
68,2,5,2009,16.09699945,16.78510654,15.42507785
68,1,5,2010,16.619335,17.765125,15.53
68,2,5,2010,16.436165,17.275125,15.674875
68,1,5,2011,16.84885776,17.932948899999996,15.80275741
68,2,5,2011,16.70048,17.46526238,15.96038059
68,1,5,2012,17.06979649,18.18240909,16.03649876
68,2,5,2012,16.95035786,17.66801573,16.18207252
68,1,5,2013,17.27950363,18.44341725,16.21161109
68,2,5,2013,17.18165117,17.90453551,16.37922893
68,1,5,2014,17.47533164,18.71394955,16.31328953
68,2,5,2014,17.39021256,18.16576026,16.55431323
68,1,5,2015,17.65463295,19.02214905,16.32702527
68,2,5,2015,17.57189464,18.42417726,16.60603204
68,1,5,2016,17.81476,19.45,16.204875
68,2,5,2016,17.72255,18.720125,16.614375
86,1,5,1990,6.8317275,8.7956,5.3364125
86,2,5,1990,9.14976,11.040875,6.9995125
86,1,5,1991,6.870114496,8.815752503999999,5.461116192
86,2,5,1991,9.085757066000001,10.82612384,7.109814192999999
86,1,5,1992,6.903026108,8.8171087,5.5015426
86,2,5,1992,9.021652418,10.74980498,7.135631305
86,1,5,1993,6.928827072000001,8.89311954,5.52129596
86,2,5,1993,8.960351037999999,10.69788742,7.051009939
86,1,5,1994,6.945882124,9.05179464,5.465965345
86,2,5,1994,8.904757905,10.84672887,6.910434529
86,1,5,1995,6.952556,9.1966875,5.328375
86,2,5,1995,8.857778,11.180125,6.7132875
86,1,5,1996,6.949937503999998,9.018492501,5.445894927
86,2,5,1996,8.794638544,10.92234619,6.948646061
86,1,5,1997,6.941761372999999,8.815128414,5.4897346460000005
86,2,5,1997,8.703835169,10.80351397,7.077160092000001
86,1,5,1998,6.930361239,8.808432859,5.495004651
86,2,5,1998,8.608175472000001,10.75947247,7.0696823360000005
86,1,5,1999,6.918070737000001,8.794464847999999,5.393479514
86,2,5,1999,8.53046705,10.7764198,6.832926873
86,1,5,2000,6.9072235,8.7519375,5.3494375
86,2,5,2000,8.493517500000001,10.9405,6.693275
86,1,5,2001,6.893910636,8.641600882999999,5.379411686
86,2,5,2001,8.489812928,10.47209448,6.773400627999999
86,1,5,2002,6.87586708,8.527374229,5.429043026
86,2,5,2002,8.497668421,10.08641639,6.932956483
86,1,5,2003,6.857892205,8.481079764,5.424559771
86,2,5,2003,8.518635049,10.01055663,7.013897038
86,1,5,2004,6.844785387000001,8.50302855,5.404005073
86,2,5,2004,8.554263885,10.08240029,7.057188724
86,1,5,2005,6.8413460000000015,8.6363125,5.2784
86,2,5,2005,8.606106,10.286125,6.9527625
86,1,5,2006,7.001107301,8.7794811,5.518727247999999
86,2,5,2006,8.90750634,10.40229865,7.412828462999999
86,1,5,2007,7.377746598,9.24767822,5.8596407410000015
86,2,5,2007,9.538819546000001,11.07320968,8.021376421
86,1,5,2008,7.8262793460000015,9.86133408,6.238089104
86,2,5,2008,10.27211123,12.06055464,8.64947594
86,1,5,2009,8.201720995,10.54258566,6.470731691
86,2,5,2009,10.87944701,13.02393821,9.140322863
86,1,5,2010,8.359086999999999,11.05245,6.4949625
86,2,5,2010,11.1328925,13.50075,9.2502625
86,1,5,2011,8.357281951000001,10.9401478,6.563436241000002
86,2,5,2011,11.1270845,13.40379311,9.358553739
86,1,5,2012,8.345189278,10.87238133,6.602054832
86,2,5,2012,11.09261331,13.21027623,9.395972685
86,1,5,2013,8.312792688,10.73412344,6.589693835
86,2,5,2013,11.0054748,13.10389063,9.195484616
86,1,5,2014,8.250075889,10.58750494,6.45260617
86,2,5,2014,10.84166484,13.09260185,8.927737559
86,1,5,2015,8.14702259,10.48987496,6.231562924
86,2,5,2015,10.57717928,13.02810368,8.573039947
86,1,5,2016,7.993616499999999,10.282025,5.851825
86,2,5,2016,10.188014,12.85525,8.013225
130,1,5,1990,3.630733741,4.905883287,2.721124333
130,2,5,1990,3.947966184,4.910481045,3.116981562
130,1,5,1991,3.633600949,4.918062027,2.719613353
130,2,5,1991,3.964236681,4.924104227,3.163225662
130,1,5,1992,3.634274482,4.937118305,2.7272056310000004
130,2,5,1992,3.973982833,4.9173663560000005,3.168480654
130,1,5,1993,3.633109246,4.919434177,2.722140004
130,2,5,1993,3.97882102,4.924205725,3.188864376
130,1,5,1994,3.630460146,4.944378973,2.709890795
130,2,5,1994,3.980367622,4.921272809,3.186300006
130,1,5,1995,3.626682088,4.954726485,2.687965495
130,2,5,1995,3.98023902,4.928469475,3.186473539
130,1,5,1996,3.538208796,4.754070257,2.67481843
130,2,5,1996,3.916861401,4.831822259,3.153422835
130,1,5,1997,3.333342915,4.438451606,2.530925947
130,2,5,1997,3.766348256,4.637385524,3.018632438
130,1,5,1998,3.0902427360000004,4.07841885,2.358478901
130,2,5,1998,3.586846924,4.423280289,2.856091982
130,1,5,1999,2.887066549,3.791265557,2.220280191
130,2,5,1999,3.436504743,4.240192756,2.7338883710000004
130,1,5,2000,2.801972644,3.708028615,2.142117
130,2,5,2000,3.373469052,4.178643744,2.686217291
130,1,5,2001,2.953949348,3.774670337,2.338330365
130,2,5,2001,3.47118056,4.241432085,2.8155688430000003
130,1,5,2002,3.325079979,4.198677035,2.653433015
130,2,5,2002,3.706112965,4.480894998,3.0480345210000004
130,1,5,2003,3.788165319,4.725312033,2.998623079
130,2,5,2003,3.990963083,4.846281879,3.275991423
130,1,5,2004,4.216006149,5.238038231,3.2964069960000004
130,2,5,2004,4.238427735,5.164344654,3.4500272360000004
130,1,5,2005,4.481403249,5.67293105,3.410032923
130,2,5,2005,4.361203739,5.351663245,3.503502054
130,1,5,2006,4.618949606,5.800170225,3.511073682
130,2,5,2006,4.3902011660000015,5.41371362,3.520069159
130,1,5,2007,4.741915587,5.92760616,3.601493192
130,2,5,2007,4.414035178,5.473085802000001,3.510608087
130,1,5,2008,4.841118043,6.022062,3.686990891
130,2,5,2008,4.431960225,5.522570265,3.5263874110000004
130,1,5,2009,4.907373826000001,6.087214052,3.736446404
130,2,5,2009,4.443230757,5.55031049,3.519896863
130,1,5,2010,4.931499786,6.1018579520000005,3.76304034
130,2,5,2010,4.447101225,5.563648893,3.5215465160000003
130,1,5,2011,4.898908496000001,6.061836378,3.786598252
130,2,5,2011,4.434155031,5.416311742,3.61044173
130,1,5,2012,4.804340655,5.918514645,3.75884941
130,2,5,2012,4.397542819,5.274563105,3.653892391
130,1,5,2013,4.652605304,5.7512855620000005,3.699210788
130,2,5,2013,4.340369906,5.142670503,3.672840482
130,1,5,2014,4.448511486,5.539901734,3.53717698
130,2,5,2014,4.265741609,5.006961692,3.628635896
130,1,5,2015,4.196868244,5.326821236000001,3.337376266
130,2,5,2015,4.176763244,4.8924259,3.53123682
130,1,5,2016,3.902484619,5.074684748999999,3.091143274
130,2,5,2016,4.076540128,4.763627316,3.387374659
6,1,6,1990,2.690095,3.16315171,2.216015603
6,2,6,1990,2.8198095000000003,3.236991999,2.389927151
6,1,6,1991,2.367061559,2.764848527,1.971708012
6,2,6,1991,2.479404853,2.818623769,2.105269979
6,1,6,1992,2.072092098,2.40534251,1.7428981469999998
6,2,6,1992,2.168256887,2.45458171,1.853853163
6,1,6,1993,1.830303066,2.114462797,1.559252522
6,2,6,1993,1.913013875,2.164228268,1.6394310019999998
6,1,6,1994,1.6668109169999998,1.929676549,1.422998829
6,2,6,1994,1.7403240880000002,1.97691362,1.493024849
6,1,6,1995,1.6067321,1.864504863,1.3681931040000002
6,2,6,1995,1.6768358,1.918628585,1.441858496
6,1,6,1996,1.60836632,1.865838973,1.371242598
6,2,6,1996,1.6782572880000002,1.919029421,1.442433892
6,1,6,1997,1.6131085230000002,1.872490261,1.375636202
6,2,6,1997,1.682409249,1.926861596,1.444345285
6,1,6,1998,1.620718027,1.878378604,1.381966499
6,2,6,1998,1.689108586,1.93674902,1.448288786
6,1,6,1999,1.630954147,1.888158152,1.38899559
6,2,6,1999,1.6981722030000002,1.949813874,1.453762254
6,1,6,2000,1.6435761999999998,1.907679389,1.393906937
6,2,6,2000,1.7094169999999995,1.969463456,1.4590543130000002
6,1,6,2001,1.6904190069999998,1.953903883,1.429796204
6,2,6,2001,1.758030631,2.031910797,1.496285305
6,1,6,2002,1.788264421,2.075023144,1.510308995
6,2,6,2002,1.862481827,2.157802369,1.581100393
6,1,6,2003,1.914292313,2.237722196,1.619044471
6,2,6,2003,1.997509107,2.327336311,1.691951954
6,1,6,2004,2.04568255,2.404240312,1.732354082
6,2,6,2004,2.137850991,2.4959008330000003,1.803346845
6,1,6,2005,2.159615,2.550027697,1.822370328
6,2,6,2005,2.258246,2.655278889,1.899845665
6,1,6,2006,2.247789191,2.658486012,1.893983466
6,2,6,2006,2.350198313,2.762130533,1.974844431
6,1,6,2007,2.3255427980000003,2.755318367,1.955335693
6,2,6,2007,2.430760046,2.865241047,2.039134072
6,1,6,2008,2.40551291,2.859484699,2.014040547
6,2,6,2008,2.512991622,2.967901292,2.098446069
6,1,6,2009,2.500336614,2.983410718,2.084544445
6,2,6,2009,2.609953466,3.084895866,2.167355731
6,1,6,2010,2.622651,3.142300529,2.170960001
6,2,6,2010,2.734706,3.24283634,2.262486484
6,1,6,2011,2.798601994,3.334377455,2.3135958
6,2,6,2011,2.911863117,3.438235396,2.418625201
6,1,6,2012,3.040164438,3.601643376,2.539353581
6,2,6,2012,3.151922114,3.690136091,2.629437159
6,1,6,2013,3.338718797,3.916282083,2.818721127
6,2,6,2013,3.446768521,3.999830481,2.896441127
6,1,6,2014,3.685645534,4.301679431,3.121895559
6,2,6,2014,3.788287868,4.365206532,3.2200315180000003
6,1,6,2015,4.072325114,4.714863141,3.470479651
6,2,6,2015,4.1683656839999985,4.768735651,3.584856139
6,1,6,2016,4.490138,5.176525511,3.826362529
6,2,6,2016,4.5788875,5.187552496,3.976597321
62,1,6,1990,10.3435235,12.27575,8.5913
62,2,6,1990,9.1375615,10.504025,7.9188625
62,1,6,1991,10.14883095,11.98792444,8.42648222
62,2,6,1991,9.117339548,10.29701948,8.033723241
62,1,6,1992,10.02863824,11.8141406,8.31061556
62,2,6,1992,9.111700723,10.20609336,8.161607951
62,1,6,1993,9.965001943999999,11.7160844,8.25449522
62,2,6,1993,9.117864675,10.20211692,8.203796473999999
62,1,6,1994,9.939978668,11.682806800000002,8.15419632
62,2,6,1994,9.133051051,10.2628374,8.197476048
62,1,6,1995,9.935625,11.780375,8.0236625
62,2,6,1995,9.1544795,10.305,8.210575
62,1,6,1996,10.03196437,11.77202623,8.276216521
62,2,6,1996,9.320437913,10.38011314,8.531921353
62,1,6,1997,10.27165374,11.99841335,8.561975206
62,2,6,1997,9.696189976,10.64040104,8.985941541
62,1,6,1998,10.58070003,12.30078582,8.954703182000001
62,2,6,1998,10.16941903,11.076037199999998,9.449178411
62,1,6,1999,10.88511015,12.57806322,9.237835403
62,2,6,1999,10.62780843,11.62795439,9.867895857
62,1,6,2000,11.110891,12.92525,9.424475
62,2,6,2000,10.9590415,12.0,10.08695
62,1,6,2001,11.27873531,13.01872771,9.641316197
62,2,6,2001,11.19612937,12.225643,10.3352261
62,1,6,2002,11.44499603,13.09387968,9.847208293
62,2,6,2002,11.42856494,12.49459447,10.52203227
62,1,6,2003,11.58917039,13.26057184,9.991566366
62,2,6,2003,11.62875429,12.77014926,10.64450508
62,1,6,2004,11.69075563,13.49934991,10.0671357
62,2,6,2004,11.76910346,13.06945942,10.63043561
62,1,6,2005,11.729249,13.6755,10.051975
62,2,6,2005,11.8220185,13.395,10.537675
62,1,6,2006,11.6722052,13.4240858,10.06189236
62,2,6,2006,11.76939008,13.178394,10.55580454
62,1,6,2007,11.5360168,13.17008276,10.01904102
62,2,6,2007,11.64389154,12.986856,10.52076204
62,1,6,2008,11.37343785,12.936114,9.96680864
62,2,6,2008,11.49410296,12.8270942,10.35796024
62,1,6,2009,11.2372224,12.7994458,9.81193196
62,2,6,2009,11.36860442,12.72622692,10.1406678
62,1,6,2010,11.1801245,12.7555,9.7141
62,2,6,2010,11.315976,12.830375,9.925575
62,1,6,2011,11.18953047,12.65996943,9.774189535
62,2,6,2011,11.34326518,12.70682861,10.04907484
62,1,6,2012,11.22043262,12.68370325,9.798704357
62,2,6,2012,11.4235827,12.70807197,10.20351725
62,1,6,2013,11.27699401,12.75327818,9.87108956
62,2,6,2013,11.55460349,12.85018707,10.40229099
62,1,6,2014,11.36337768,12.85258136,9.930229817999999
62,2,6,2014,11.73400251,13.0314587,10.61716129
62,1,6,2015,11.48374666,13.06650829,9.981926988
62,2,6,2015,11.95945469,13.23026804,10.79496628
62,1,6,2016,11.642264,13.380125,10.109575
62,2,6,2016,12.228635,13.565375,11.019875
68,1,6,1990,13.602015,16.836125,10.572825
68,2,6,1990,15.46166,18.955625,12.53275
68,1,6,1991,13.64206417,16.89066151,10.80538084
68,2,6,1991,15.73230037,18.53463351,13.1299076
68,1,6,1992,13.67753119,16.794638199999998,10.7091542
68,2,6,1992,15.89994276,18.414482100000004,13.4389468
68,1,6,1993,13.70744467,17.15538254,10.73769066
68,2,6,1993,15.98906457,18.45684288,13.4864462
68,1,6,1994,13.73083324,17.45511903,10.49913116
68,2,6,1994,16.02414318,18.6437945,13.3686964
68,1,6,1995,13.7467255,17.86675,10.3939
68,2,6,1995,16.029656,18.95525,13.085
68,1,6,1996,13.75806711,17.46907406,10.56534919
68,2,6,1996,15.85116679,18.46359282,13.2123698
68,1,6,1997,13.76793575,17.32184774,10.59510853
68,2,6,1997,15.42259701,17.80429996,13.0500448
68,1,6,1998,13.77555808,17.37629359,10.51832017
68,2,6,1998,14.90096064,17.27110425,12.7499774
68,1,6,1999,13.78016078,17.46967011,10.58589147
68,2,6,1999,14.44327165,16.81534054,12.2864898
68,1,6,2000,13.7809705,17.761,10.569875
68,2,6,2000,14.206544,16.865,11.91475
68,1,6,2001,13.72035361,16.89714628,10.95826864
68,2,6,2001,14.15023685,16.19920389,12.31870886
68,1,6,2002,13.58173538,16.094458,11.2400832
68,2,6,2002,14.12900877,15.78312766,12.63735153
68,1,6,2003,13.42593084,15.39926556,11.46262127
68,2,6,2003,14.14267286,15.48680261,12.92768141
68,1,6,2004,13.31375504,14.87579337,11.68159248
68,2,6,2004,14.19104224,15.32534026,13.08620918
68,1,6,2005,13.306023,14.67575,11.79475
68,2,6,2005,14.273929999999998,15.38525,13.185
68,1,6,2006,13.437846,14.67487143,12.235950099999998
68,2,6,2006,14.48650044,15.3775594,13.68813153
68,1,6,2007,13.67124464,14.82154826,12.67001931
68,2,6,2007,14.86352512,15.62670386,14.17313321
68,1,6,2008,13.95739798,15.11595472,13.01882945
68,2,6,2008,15.31422809,16.01441025,14.64630611
68,1,6,2009,14.24748508,15.43947993,13.25023859
68,2,6,2009,15.74783337,16.477358900000002,15.00011037
68,1,6,2010,14.492685,15.76525,13.379875
68,2,6,2010,16.073565,16.93025,15.189875
68,1,6,2011,14.69780086,15.93135773,13.64780383
68,2,6,2011,16.31022358,17.15550234,15.45913173
68,1,6,2012,14.89915618,16.07899452,13.84433789
68,2,6,2012,16.53316459,17.35839495,15.70883286
68,1,6,2013,15.09521061,16.33797243,13.96253237
68,2,6,2013,16.73644439,17.59269241,15.8861596
68,1,6,2014,15.28442379,16.64313486,14.044062599999998
68,2,6,2014,16.91411933,17.87250352,15.94882774
68,1,6,2015,15.46525537,16.97530939,14.011205300000002
68,2,6,2015,17.06024575,18.17280879,15.98123166
68,1,6,2016,15.636165,17.35525,13.98
68,2,6,2016,17.168879999999998,18.500375,15.909875
86,1,6,1990,6.605467999999999,8.3709375,4.9589875
86,2,6,1990,9.1132445,11.125625,6.9551625
86,1,6,1991,6.633794915,8.30820206,5.069355634
86,2,6,1991,9.08207589,10.90524149,7.134559856
86,1,6,1992,6.655531806,8.25997836,5.064626596
86,2,6,1992,9.045336209,10.81356208,7.221530537
86,1,6,1993,6.67077294,8.34304638,5.143146945
86,2,6,1993,9.004222833,10.90111308,7.214827473
86,1,6,1994,6.679612582000001,8.46474636,5.144624604
86,2,6,1994,8.959933139,10.98426156,7.139073576
86,1,6,1995,6.6821449999999984,8.6211,5.040975
86,2,6,1995,8.913664500000003,11.120125,6.87425
86,1,6,1996,6.6728579639999985,8.51403018,5.072669029
86,2,6,1996,8.81984976,10.84242424,7.055430731
86,1,6,1997,6.651473357,8.36117408,5.101073129
86,2,6,1997,8.663873042999999,10.55150792,7.032503832000001
86,1,6,1998,6.625936618,8.33065206,5.110896505
86,2,6,1998,8.493358645,10.26668978,6.948214279
86,1,6,1999,6.604193186,8.34491012,5.039745682
86,2,6,1999,8.355930865,10.11573704,6.648852712
86,1,6,2000,6.5941885,8.4727125,4.9584875
86,2,6,2000,8.299214,10.243625,6.3593
86,1,6,2001,6.591972247,8.350914652,4.9650304610000005
86,2,6,2001,8.319778207999999,10.08537309,6.600032169
86,1,6,2002,6.589645322000001,8.286594648,4.992695334
86,2,6,2002,8.377367994,10.08151639,6.6637801560000005
86,1,6,2003,6.589229972,8.372746651,5.031098429
86,2,6,2003,8.464369176,10.10137661,6.757108706
86,1,6,2004,6.592748449,8.492691179,4.934113054
86,2,6,2004,8.573167572000001,10.2244635,6.8257021789999985
86,1,6,2005,6.602223,8.664625,4.8839875
86,2,6,2005,8.696149,10.44305,6.8871875
86,1,6,2006,6.703815341,8.735446259,5.051260276
86,2,6,2006,8.955653081,10.53379506,7.209113085
86,1,6,2007,6.927102497000001,9.037083194,5.27332912
86,2,6,2007,9.390035444,11.05288915,7.509317048
86,1,6,2008,7.189229683,9.377054014,5.48317774
86,2,6,2008,9.865705916,11.70955259,7.857600608999999
86,1,6,2009,7.407342112,9.720450468,5.6066977
86,2,6,2009,10.24907433,12.28741135,8.131373966
86,1,6,2010,7.498585,9.9261125,5.6335
86,2,6,2010,10.4065505,12.735375,8.1422625
86,1,6,2011,7.49789423,9.935394358,5.66408407
86,2,6,2011,10.40328287,12.5699593,8.16781855
86,1,6,2012,7.492323839,9.956226543,5.720975622999999
86,2,6,2012,10.3826856,12.36387346,8.204347615
86,1,6,2013,7.477196275,9.774170312999999,5.683344403
86,2,6,2013,10.3285671,12.27905781,8.127156605
86,1,6,2014,7.447833983,9.790121142,5.622339498
86,2,6,2014,10.22473581,12.32363889,8.018121507
86,1,6,2015,7.39955941,9.754689689,5.498125057999999
86,2,6,2015,10.05500013,12.28414844,7.8410833539999985
86,1,6,2016,7.3276949999999985,9.7147875,5.2193875
86,2,6,2016,9.8031685,12.405,7.594075
130,1,6,1990,3.2006533630000003,4.311506102,2.313367403
130,2,6,1990,3.853614084,4.787557618,2.942658762
130,1,6,1991,3.203371715,4.302915993,2.31826389
130,2,6,1991,3.884278024,4.831522272,2.998799647
130,1,6,1992,3.204580775,4.307449954,2.311980859
130,2,6,1992,3.902877462,4.845048379,3.021031624
130,1,6,1993,3.204591115,4.321411067,2.312327317
130,2,6,1993,3.912428526,4.875597786,3.031413484
130,1,6,1994,3.203713309,4.310683461,2.31395567
130,2,6,1994,3.915947338,4.863656374,3.038151035
130,1,6,1995,3.202257929,4.324430884,2.312740402
130,2,6,1995,3.916450026,4.887421315,3.041147794
130,1,6,1996,3.153246797,4.177159524,2.30953185
130,2,6,1996,3.857803456,4.789746476,2.983521692
130,1,6,1997,3.038746722,3.992710487,2.249693547
130,2,6,1997,3.717953942,4.619565472,2.863307234
130,1,6,1998,2.902635752,3.779528253,2.1737188990000003
130,2,6,1998,3.551036781,4.441107584,2.722365567
130,1,6,1999,2.788791934,3.621880004,2.090935623
130,2,6,1999,3.411187267,4.28882853,2.613418566
130,1,6,2000,2.7410933180000003,3.5792418980000003,2.043125313
130,2,6,2000,3.352540697,4.225619691,2.555414879
130,1,6,2001,2.772896051,3.529737893,2.10123477
130,2,6,2001,3.360616912,4.181629344,2.5992114980000003
130,1,6,2002,2.853216649,3.563177318,2.19004006
